Name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
joshimath,25-09-2012,20.8,13.1,16.7,20.8,13.1,16.7,12.9,79.4,0,0,0,,,,,14.4,267.1,,10.7,,259,22.3,9,,2012-09-25T06:01:42,2012-09-25T18:04:33,0.33,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-09-2012,22.2,14.1,17.6,22.2,14.1,17.6,13.5,77.9,0,0,0,,,,,13,263,,5.5,,268.4,23.2,9,,2012-09-26T06:02:16,2012-09-26T18:03:17,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-09-2012,23.1,14.3,18.2,23.1,14.3,18.2,13.5,75.2,0,0,0,,,,,13,274.7,,4.8,,265.5,23,9,,2012-09-27T06:02:51,2012-09-27T18:02:02,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-09-2012,22.6,15.1,18.4,22.6,15.1,18.4,13.6,74.8,0,0,0,,,,,11.2,256.1,,7.2,,243.2,21,8,,2012-09-28T06:03:26,2012-09-28T18:00:47,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-09-2012,23.9,15,18.9,23.9,15,18.9,14.5,76.9,2.4,100,25,rain,,,,13.3,276.8,,5.6,,259.5,22.4,9,,2012-09-29T06:04:01,2012-09-29T17:59:32,0.47,Rain,Clear conditions throughout the day with rain.,rain,remote
joshimath,30-09-2012,23.6,15.1,18.6,23.6,15.1,18.6,13.7,74.2,0.3,100,12.5,rain,,,,14.4,276.7,,5.4,,256.6,22.2,9,,2012-09-30T06:04:36,2012-09-30T17:58:17,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
joshimath,01-10-2012,23.6,15.4,18.8,23.6,15.4,18.8,13.6,72.8,0,0,0,,,,,15.1,280.7,,1.1,,259.8,22.5,9,,2012-10-01T06:05:12,2012-10-01T17:57:02,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,02-10-2012,23.1,14.5,18.4,23.1,14.5,18.4,12.6,70.2,0,0,0,,,,,13,260.4,,2.7,,252.5,21.9,9,,2012-10-02T06:05:48,2012-10-02T17:55:48,0.57,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,03-10-2012,21.5,13.6,17.5,21.5,13.6,17.5,11.5,68.7,0,0,0,,,,,11.5,276.8,,21.3,,210.1,18,7,,2012-10-03T06:06:24,2012-10-03T17:54:34,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,04-10-2012,21.4,12.4,16.3,21.4,12.4,16.3,10.4,69.9,0,0,0,,,,,15.5,289.5,,3.9,,258.3,22.5,9,,2012-10-04T06:07:00,2012-10-04T17:53:21,0.63,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,05-10-2012,21.2,11.1,15.7,21.2,11.1,15.7,10.6,73.2,0,0,0,,,,,18,276.9,,4.6,,252.3,21.8,9,,2012-10-05T06:07:37,2012-10-05T17:52:08,0.67,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,06-10-2012,21.2,10,15.4,21.2,9.2,15.4,10.1,72.9,0,0,0,,,,,15.8,277.5,,1.7,,260.9,22.5,9,,2012-10-06T06:08:14,2012-10-06T17:50:56,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,07-10-2012,21.1,12.4,16,21.1,12.4,16,9,64,0,0,0,,,,,12.6,264,,1,,258.5,22.4,9,,2012-10-07T06:08:51,2012-10-07T17:49:44,0.73,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,08-10-2012,21,11.6,15.8,21,11.6,15.8,9.6,67.5,0,0,0,,,,,10.8,215.4,,6.9,,237.1,20.5,8,,2012-10-08T06:09:28,2012-10-08T17:48:32,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,09-10-2012,20.2,10.2,14.8,20.2,10.2,14.8,9.8,73.3,1.6,100,37.5,rain,,,,11.2,133.3,,16.3,,227,19.6,8,,2012-10-09T06:10:06,2012-10-09T17:47:21,0.8,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,remote
joshimath,10-10-2012,19.4,9.4,14.1,19.4,8.4,13.9,9.2,74.2,0.2,100,8.33,rain,,,,13,266,,19.6,,218,18.8,8,,2012-10-10T06:10:44,2012-10-10T17:46:11,0.83,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
joshimath,11-10-2012,19.3,11.3,14.6,19.3,11.3,14.6,9.5,73.2,0,0,0,,,,,13.3,286.2,,7.7,,232.3,20.1,8,,2012-10-11T06:11:23,2012-10-11T17:45:01,0.86,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,12-10-2012,20.2,10,14.4,20.2,9.2,14.4,9,71.9,0,0,0,,,,,13.7,279,,7.1,,228.6,19.8,8,,2012-10-12T06:12:02,2012-10-12T17:43:52,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,13-10-2012,20,8.6,14,20,7.3,13.8,9.3,75.3,0,0,0,,,,,14.8,293.2,,8.8,,225.9,19.5,8,,2012-10-13T06:12:41,2012-10-13T17:42:44,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,14-10-2012,19.4,9.3,13.9,19.4,8.4,13.8,9.6,77.1,0,0,0,,,,,17.6,277.8,,13,,211.2,18.3,8,,2012-10-14T06:13:20,2012-10-14T17:41:36,0.96,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,15-10-2012,19.8,8.9,13.8,19.8,8,13.7,9.8,79.2,0,0,0,,,,,14.4,293.5,,6.9,,225.7,19.3,8,,2012-10-15T06:14:00,2012-10-15T17:40:29,0,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,16-10-2012,18.8,9.5,13.5,18.8,9,13.4,8.2,72.6,0,0,0,,,,,11.2,277,,7.6,,217.8,18.8,8,,2012-10-16T06:14:41,2012-10-16T17:39:22,0.03,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,17-10-2012,18.7,8,13.1,18.7,6.6,12.8,8.2,73.7,0,0,0,,,,,11.2,324.1,,6.2,,219.4,18.9,8,,2012-10-17T06:15:21,2012-10-17T17:38:17,0.06,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,18-10-2012,19.4,9,13.5,19.4,8.1,13.3,7.2,66.9,0,0,0,,,,,14,296.9,,20.3,,235,20.2,8,,2012-10-18T06:16:03,2012-10-18T17:37:12,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,19-10-2012,19.6,8.8,13.5,19.6,7.7,13.3,7.3,67.8,0,0,0,,,,,14,284.9,,29.6,,236,20.4,8,,2012-10-19T06:16:44,2012-10-19T17:36:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,20-10-2012,19.6,10.1,13.8,19.6,10.1,13.8,6.5,62.7,0,0,0,,,,,13.3,285.9,,16.6,,231.5,20,8,,2012-10-20T06:17:26,2012-10-20T17:35:05,0.17,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,21-10-2012,19,9.8,13.6,19,9.1,13.5,7,66,0,0,0,,,,,14.8,280.9,,33.8,,203.4,17.6,7,,2012-10-21T06:18:08,2012-10-21T17:34:03,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,22-10-2012,18.8,7.7,12.7,18.8,6.4,12.4,7.1,71.3,0,0,0,,,,,13,310.1,,17.4,,208.5,18.1,8,,2012-10-22T06:18:51,2012-10-22T17:33:02,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,23-10-2012,18.8,8.5,12.8,18.8,7.4,12.5,5.7,63.6,0.3,100,12.5,rain,,,,15.1,286.8,,2.6,,223.2,19.4,8,,2012-10-23T06:19:34,2012-10-23T17:32:02,0.27,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
joshimath,24-10-2012,15.6,7.1,11.2,15.6,6.1,11,4.8,66,0.9,100,25,rain,,,,13,256.5,,24,,180.1,15.7,6,,2012-10-24T06:20:18,2012-10-24T17:31:03,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,25-10-2012,17.4,8.3,12,17.4,8.3,12,6.2,68.9,0,0,0,,,,,11.9,259.6,,10.9,,209.6,18.1,8,,2012-10-25T06:21:02,2012-10-25T17:30:05,0.34,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-10-2012,16.7,6.4,11.2,16.7,5,11,5.8,71.8,0,0,0,,,,,14,210.3,,11.5,,204.8,17.7,7,,2012-10-26T06:21:46,2012-10-26T17:29:08,0.38,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-10-2012,16.1,6.2,10.7,16.1,5.1,10.4,5.6,72.6,0,0,0,,,,,12.2,175.8,,13.8,,184.1,15.9,7,,2012-10-27T06:22:31,2012-10-27T17:28:12,0.41,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-10-2012,18.7,7.9,12.5,18.7,7.2,12.3,6.6,69,0,0,0,,,,,13,239,,3.7,,212,18.2,8,,2012-10-28T06:23:16,2012-10-28T17:27:17,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-10-2012,19.5,8.4,13.2,19.5,7.4,12.9,7.4,69.8,0,0,0,,,,,12.2,284.5,,1.8,,218.9,19,8,,2012-10-29T06:24:02,2012-10-29T17:26:23,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,30-10-2012,20.1,9.4,14.2,20.1,8.6,14,7.4,64.9,0,0,0,,,,,14,251.6,,1.9,,219.1,19,8,,2012-10-30T06:24:48,2012-10-30T17:25:31,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,31-10-2012,20.5,9.6,14.2,20.5,8.9,14,8.1,68.8,0,0,0,,,,,14,247.6,,1.7,,217.3,18.6,8,,2012-10-31T06:25:35,2012-10-31T17:24:39,0.55,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,01-11-2012,20.1,10.1,14,20.1,10.1,14,6.7,63.5,0,0,0,,,,,15.5,273.9,,0.8,,216.5,18.6,8,,2012-11-01T06:26:21,2012-11-01T17:23:49,0.58,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,02-11-2012,20.1,10.3,14.1,20.1,10.3,14.1,7.2,64.8,0,0,0,,,,,13.7,269,,0.1,,214.6,18.5,8,,2012-11-02T06:27:09,2012-11-02T17:23:00,0.61,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,03-11-2012,19.6,9.3,13.4,19.6,9.3,13.4,6.5,64.2,0,0,0,,,,,14,263.5,,0.2,,209.4,18.1,8,,2012-11-03T06:27:56,2012-11-03T17:22:13,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-11-2012,18.5,9.3,12.8,18.5,9,12.8,7.5,71.1,0,0,0,,,,,13.7,261.6,,1.9,,195,16.9,7,,2012-11-04T06:28:44,2012-11-04T17:21:27,0.68,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,05-11-2012,18.6,9.7,13,18.6,9.7,13,6.2,64.8,0,0,0,,,,,14,286.4,,6,,195.9,16.8,7,,2012-11-05T06:29:33,2012-11-05T17:20:42,0.71,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,06-11-2012,17.3,9.2,12.2,17.3,9.2,12.2,6,67.6,0,0,0,,,,,12.2,262.3,,7.7,,180.6,15.6,7,,2012-11-06T06:30:21,2012-11-06T17:19:58,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,07-11-2012,17.4,7.6,11.3,17.4,6.7,11.1,5,67.6,0,0,0,,,,,15.5,285.6,,3,,190.8,16.6,7,,2012-11-07T06:31:10,2012-11-07T17:19:16,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,08-11-2012,16.8,6.8,10.6,16.8,6.3,10.4,2.9,61,0,0,0,,,,,14,280.8,,0.4,,206.8,17.8,8,,2012-11-08T06:31:59,2012-11-08T17:18:35,0.81,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,09-11-2012,17.5,6.1,10.7,17.5,5.1,10.5,1.6,55.3,0,0,0,,,,,14.4,290.2,,0.2,,208.2,18,8,,2012-11-09T06:32:49,2012-11-09T17:17:56,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,10-11-2012,17.1,6.3,10.7,17.1,5,10.3,2.7,59.3,0,0,0,,,,,15.5,283.4,,2.3,,173.4,15.2,7,,2012-11-10T06:33:39,2012-11-10T17:17:18,0.88,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,11-11-2012,14.8,5.7,9.5,14.8,4.7,9.1,4,69.8,0,0,0,,,,,14,218.1,,38.1,,119.1,10.3,5,,2012-11-11T06:34:29,2012-11-11T17:16:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,12-11-2012,16.6,6.5,10.4,16.6,5.4,10,5.6,74.2,0,0,0,,,,,15.1,199.9,,16.1,,159,13.8,7,,2012-11-12T06:35:19,2012-11-12T17:16:07,0.95,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,13-11-2012,16.6,7.6,10.8,16.6,7.6,10.7,5.8,73.2,0,0,0,,,,,14.4,278,,2.4,,175.6,15.3,7,,2012-11-13T06:36:10,2012-11-13T17:15:33,0.98,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,14-11-2012,17.1,6.8,10.7,17.1,6.8,10.6,3.6,64,0,0,0,,,,,15.5,285.3,,15.9,,190,16.5,7,,2012-11-14T06:37:00,2012-11-14T17:15:02,0,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,15-11-2012,18.3,6.1,10.9,18.3,4.8,10.6,1.7,55.2,0,0,0,,,,,19.8,273.4,,0,,194.9,16.6,7,,2012-11-15T06:37:51,2012-11-15T17:14:31,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,16-11-2012,19.5,8.4,12.4,19.5,7.9,12.3,0.5,45.7,0,0,0,,,,,13.7,287.5,,6.2,,194.4,16.9,7,,2012-11-16T06:38:42,2012-11-16T17:14:03,0.08,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,17-11-2012,20,8.3,13.1,20,7.3,12.8,-0.3,41.2,0,0,0,,,,,11.5,327.9,,5.2,,196.9,17,7,,2012-11-17T06:39:33,2012-11-17T17:13:36,0.11,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,18-11-2012,18.4,7.1,11.9,18.4,5.9,11.7,0.8,47.9,0,0,0,,,,,16.2,214.8,,0.7,,189.7,16.5,7,,2012-11-18T06:40:24,2012-11-18T17:13:10,0.15,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,19-11-2012,17.7,5.1,10.3,17.7,3,9.4,0.9,54.6,0,0,0,,,,,14,331.3,,11.7,,186.9,16.2,7,,2012-11-19T06:41:15,2012-11-19T17:12:47,0.18,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,20-11-2012,18.8,6.2,11.3,18.8,4.6,10.7,-0.5,45.8,0,0,0,,,,,15.5,310.6,,3.5,,192.4,16.7,7,,2012-11-20T06:42:06,2012-11-20T17:12:24,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,21-11-2012,18.1,8.3,11.7,18.1,8.3,11.7,0.2,46.3,0,0,0,,,,,12.6,276.8,,39.5,,151,13,7,,2012-11-21T06:42:57,2012-11-21T17:12:04,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
joshimath,22-11-2012,19.2,7,11.7,19.2,5.8,11.4,-0.3,46,0,0,0,,,,,15.1,279.2,,47.5,,181.8,15.6,7,,2012-11-22T06:43:48,2012-11-22T17:11:45,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,23-11-2012,16,6.7,10.1,16,5.7,10,0.5,52.4,0,0,0,,,,,13.3,201.5,,66.5,,120,10.3,5,,2012-11-23T06:44:39,2012-11-23T17:11:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,24-11-2012,14.3,3,7.9,14.3,0.9,7.3,-0.9,57.4,0,0,0,,,,,13.7,296.3,,13.7,,170.5,14.8,7,,2012-11-24T06:45:30,2012-11-24T17:11:13,0.35,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,25-11-2012,15.4,3.2,8.1,15.4,1.2,7.3,-1.2,54.5,0,0,0,,,,,16.9,295.9,,7,,174.3,15.1,7,,2012-11-25T06:46:20,2012-11-25T17:10:59,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-11-2012,16.3,4.8,9.1,16.3,3.3,8.6,-0.4,54,0,0,0,,,,,18.4,287.3,,27.3,,183.5,15.8,7,,2012-11-26T06:47:11,2012-11-26T17:10:47,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,27-11-2012,17.3,5,9.5,17.3,3.5,9,-0.9,51.5,0,0,0,,,,,16.9,297.3,,0.3,,187.4,16.2,7,,2012-11-27T06:48:01,2012-11-27T17:10:37,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-11-2012,18,5.9,10.2,18,4.7,9.8,-1.4,47.2,0,0,0,,,,,16.9,293.3,,6.2,,184.5,15.8,7,,2012-11-28T06:48:51,2012-11-28T17:10:28,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-11-2012,16.1,3.8,8.9,16.1,1.9,8.4,-0.1,57.3,2.1,100,29.17,rain,,,,16.2,293.3,,23.7,,158.6,13.7,6,,2012-11-29T06:49:40,2012-11-29T17:10:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,30-11-2012,14.9,2.5,7.4,14.9,0.4,6.5,0.5,65,0.7,100,16.67,rain,,,,15.5,292.6,,2.6,,177.3,15.4,7,,2012-11-30T06:50:29,2012-11-30T17:10:17,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
joshimath,01-12-2012,16.6,4.1,8.9,16.6,2.3,8,-2.9,46.2,0,0,0,,,,,13.3,341.7,,7.3,,186.4,16,7,,2012-12-01T06:51:18,2012-12-01T17:10:13,0.59,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,02-12-2012,17.3,6.6,10.4,17.3,5.4,10,-4.8,35.7,0,0,0,,,,,11.2,332.4,,34,,153.8,13.1,6,,2012-12-02T06:52:06,2012-12-02T17:10:12,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,03-12-2012,18.5,4.7,10.3,18.5,2.7,9.5,-4.9,36.1,0,0,0,,,,,14.4,324.9,,0,,184.9,15.9,7,,2012-12-03T06:52:53,2012-12-03T17:10:12,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-12-2012,19.8,5.7,11.3,19.8,3.8,10.5,-4.7,34.8,0,0,0,,,,,15.1,325.5,,9.1,,184.3,15.8,7,,2012-12-04T06:53:41,2012-12-04T17:10:14,0.69,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,05-12-2012,21.6,7.8,12.8,21.6,6.4,12.3,-3.3,34.6,0,0,0,,,,,13.7,322.2,,90.6,,164.3,14,6,,2012-12-05T06:54:27,2012-12-05T17:10:17,0.73,Overcast,Cloudy skies throughout the day.,cloudy,remote
joshimath,06-12-2012,21.3,7.6,12.6,21.3,6.2,12,-3.8,34.2,0,0,0,,,,,16.6,322.5,,33.1,,181.4,15.8,7,,2012-12-06T06:55:13,2012-12-06T17:10:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,07-12-2012,20.3,8.8,12.6,20.3,7.7,12.3,-3,35.3,0,0,0,,,,,16.9,318.2,,69.4,,132.7,11.3,6,,2012-12-07T06:55:58,2012-12-07T17:10:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,08-12-2012,19.1,7.9,11.7,19.1,6.9,11.3,-2.5,39,0,0,0,,,,,15.1,307.5,,20.9,,174.7,14.9,7,,2012-12-08T06:56:42,2012-12-08T17:10:38,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
joshimath,09-12-2012,16.8,7.3,10.5,16.8,6.6,10.4,-1.2,45.8,0,0,0,,,,,15.8,289.6,,0.2,,173.3,14.9,7,,2012-12-09T06:57:26,2012-12-09T17:10:49,0.86,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,10-12-2012,16.4,4.7,9.3,16.4,3.2,8.6,-0.4,53.3,0,0,0,,,,,15.8,149.4,,1.7,,172.4,14.8,7,,2012-12-10T06:58:09,2012-12-10T17:11:01,0.9,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,11-12-2012,8.8,3.6,6,7.5,2.5,5,1.9,76,5.4,100,33.33,rain,,,,9.4,105.1,,78.9,,61.2,5.4,2,,2012-12-11T06:58:51,2012-12-11T17:11:15,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
joshimath,12-12-2012,11.1,1.7,5.7,11.1,0,5.1,0.5,72.6,0,0,0,,,,,11.9,296.4,,56.1,,132.3,11.4,5,,2012-12-12T06:59:32,2012-12-12T17:11:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,13-12-2012,9.9,1.9,5.3,8,-0.3,3.8,1.2,76.4,0.7,100,25,rain,,,,13.3,123.7,,70.5,,99.5,8.6,4,,2012-12-13T07:00:12,2012-12-13T17:11:47,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,remote
joshimath,14-12-2012,8.6,2.2,4.6,6.3,-0.2,2.3,2.4,86.5,6.4,100,66.67,rain,,,,17.3,99.1,,72.1,,99.7,8.7,4,,2012-12-14T07:00:51,2012-12-14T17:12:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,15-12-2012,11.5,3.4,6.9,11.5,1.3,6.1,2,71.9,0,0,0,,,,,8.6,99.3,,83.8,,85.7,7.3,4,,2012-12-15T07:01:29,2012-12-15T17:12:26,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,16-12-2012,12.6,4,7.2,12.6,2.3,6.5,2,71.1,0,0,0,,,,,7.9,354.7,,49.3,,116.5,10.2,4,,2012-12-16T07:02:06,2012-12-16T17:12:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,17-12-2012,17.1,3,8.9,17.1,0.8,7.8,-1.8,50.4,0,0,0,,,,,16.2,323.5,,58.8,,158.5,13.7,6,,2012-12-17T07:02:41,2012-12-17T17:13:11,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,18-12-2012,17.9,5.4,10.3,17.9,4.1,9.7,-3,42,0,0,0,,,,,15.5,307.5,,16.6,,164,14.2,7,,2012-12-18T07:03:16,2012-12-18T17:13:36,0.16,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,19-12-2012,16.2,4.6,8.7,16.2,3.1,8,-2.7,46.8,0,0,0,,,,,20.5,298.5,,0,,176.4,15,7,,2012-12-19T07:03:50,2012-12-19T17:14:02,0.2,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,20-12-2012,17.1,3.8,8.7,17.1,1.8,8,-8.3,31.9,0,0,0,,,,,15.5,302.5,,14.3,,174.7,15.1,7,,2012-12-20T07:04:22,2012-12-20T17:14:29,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,21-12-2012,16,3.8,8.2,16,2.1,7.7,-6.5,37.1,0,0,0,,,,,15.8,296.9,,0,,176.3,15.2,7,,2012-12-21T07:04:53,2012-12-21T17:14:59,0.26,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,22-12-2012,17.5,2.3,8.1,17.5,0.4,7.6,-5.7,39.7,0,0,0,,,,,13.7,310.2,,0,,180,15.5,7,,2012-12-22T07:05:22,2012-12-22T17:15:29,0.3,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,23-12-2012,16.7,5.8,9.3,16.7,4.9,8.9,-5.9,35.6,0,0,0,,,,,13.3,270.2,,0,,178.2,15.3,7,,2012-12-23T07:05:51,2012-12-23T17:16:01,0.33,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,24-12-2012,15.9,4.7,8.9,15.9,3.1,8.6,-4.4,40.7,0,0,0,,,,,15.1,237.6,,0.4,,172.4,14.8,7,,2012-12-24T07:06:18,2012-12-24T17:16:34,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,25-12-2012,14.5,2.1,6.9,14.5,0.1,6.4,-3.2,51.5,0,0,0,,,,,20.9,278.3,,0,,170.1,14.5,7,,2012-12-25T07:06:43,2012-12-25T17:17:08,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-12-2012,14.9,2.7,6.9,14.9,2.7,6.8,-2.9,51.9,0,0,0,,,,,19.1,269.4,,30.5,,171.7,14.8,7,,2012-12-26T07:07:07,2012-12-26T17:17:44,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
joshimath,27-12-2012,13.4,4.1,6.8,13.4,3.1,6.8,-2.4,53.3,0,0,0,,,,,12.2,301.8,,84.5,,93.6,8.1,5,,2012-12-27T07:07:30,2012-12-27T17:18:21,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,28-12-2012,13.4,3.6,6.7,13.4,3.6,6.6,-3.9,48.5,0,0,0,,,,,13.7,197.7,,1.5,,164.6,14,7,,2012-12-28T07:07:51,2012-12-28T17:18:59,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-12-2012,14.5,2.7,6.8,14.5,1.4,6.5,-5.4,43.5,0,0,0,,,,,12.6,235.1,,24.2,,161.9,13.8,6,,2012-12-29T07:08:11,2012-12-29T17:19:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,30-12-2012,15.2,3.3,7.4,15.2,1.4,6.7,-6.3,39.3,0,0,0,,,,,12.2,24.3,,10.2,,156,13.5,6,,2012-12-30T07:08:29,2012-12-30T17:20:18,0.56,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,31-12-2012,15.2,2,7.1,15.2,-0.1,6.5,-6.4,40.4,0,0,0,,,,,18,210.3,,0,,177.3,15.3,7,,2012-12-31T07:08:45,2012-12-31T17:21:00,0.6,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,01-01-2013,15.1,4.3,7.9,15.1,4,7.8,-4,45.2,0,0,0,,,,,13,176.8,,61.9,,126.7,11,7,,2013-01-01T07:09:00,2013-01-01T17:21:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,02-01-2013,13.5,2.4,6.1,13.5,1.6,6,-4.5,48.6,0,0,0,,,,,16.6,188.6,,0,,172.2,14.8,7,,2013-01-02T07:09:14,2013-01-02T17:22:25,0.67,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,03-01-2013,13.3,2.4,6.2,13.3,0.8,5.7,-6.2,42.2,0,0,0,,,,,15.1,291.5,,5.4,,173.1,14.9,7,,2013-01-03T07:09:25,2013-01-03T17:23:09,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-01-2013,13.2,1,5.6,13.2,-1.2,4.6,-7.2,41,0,0,0,,,,,15.8,164.6,,8.2,,176.2,15.1,7,,2013-01-04T07:09:35,2013-01-04T17:23:54,0.74,Clear,Clear conditions throughout the day.,clear-day,remote
